step,t,learning_rate,L_task_variance,sum_squared_task_residual_errors,epoch,L_task_batch_t,L_reg_batch_t,L_full_batch_t,weights_norm_sq_t,grad_L_task_norm_sq_t,q_value_L_task,q_second_derivative_L_task,lambda_measured_task_t,batch_size,L_task_test_t,est_avg_squared_task_residual_error,obs_avg_squared_task_residual_error
1910,1.9099999999999004,0.001,0.10804121196269989,4565.6318359375,1910,1.7812339067459106,0.002399699401855469,1.783633606147766,47.993988037109375,0.3460192084312439,1.0372625187493043,-0.3350781983865595,2001.53308642712,6000,,1.0191613914213233,0.7609386393229167
1911,1.9109999999999003,0.001,0.10814519971609116,4564.94482421875,1911,1.7808879613876343,0.0023997879028320314,1.7832877492904664,47.995758056640625,0.34606820344924927,1.0371171378591006,-0.3351352224409554,2002.0971063903003,6000,,1.0189955050777137,0.7608241373697917
1912,1.9119999999999002,0.001,0.108249232172966,4564.2568359375,1912,1.780542016029358,0.0023998762130737305,1.7829418922424316,47.99752426147461,0.34608960151672363,1.0369717168605201,-0.3351922254493001,2002.501683832955,6000,,1.018829566342903,0.76070947265625
1913,1.9129999999999001,0.001,0.10835328698158264,4563.5693359375,1913,1.780195951461792,0.002399964714050293,1.7825959161758422,47.99929428100586,0.3461235761642456,1.0368262056153894,-0.3352492270078498,2002.979328394638,6000,,1.0186635277632217,0.7605948893229166
1914,1.9139999999999,0.001,0.10845733433961868,4562.880859375,1914,1.7798497676849365,0.0024000537872314455,1.782249821472168,48.001075744628906,0.3461463153362274,1.0366806040753946,-0.33530622705921187,2003.392253942777,6000,,1.018497394288236,0.7604801432291667
1915,1.9149999999999,0.001,0.10856141895055771,4562.19287109375,1915,1.7795037031173706,0.002400142478942871,1.7819038455963134,48.00284957885742,0.3461903929710388,1.0365350125102526,-0.3353631863115371,2003.9287942583487,6000,,1.0183312608253723,0.760365478515625
1916,1.9159999999998998,0.001,0.10866554081439972,4561.50439453125,1916,1.7791576385498047,0.002400231742858887,1.7815578702926635,48.004634857177734,0.34620118141174316,1.0363893807817854,-0.3354201243609466,2004.2728408733285,6000,,1.0181650761749277,0.760250732421875
1917,1.9169999999998997,0.001,0.10876968502998352,4560.8154296875,1917,1.7788114547729492,0.0024003206253051758,1.7812117753982544,48.006412506103516,0.3462323546409607,1.036243658696474,-0.33547706077431233,2004.7351898480986,6000,,1.0179987915788709,0.7601359049479167
1918,1.9179999999998996,0.001,0.10887385159730911,4560.1259765625,1918,1.7784655094146729,0.002400409317016602,1.7808659187316895,48.00818634033203,0.3463011085987091,1.0360979968076043,-0.3355339367083106,2005.4151807978913,6000,,1.0178325607920835,0.76002099609375
1919,1.9189999999998995,0.001,0.1089780330657959,4559.4375,1919,1.7781190872192383,0.002400498390197754,1.780519585609436,48.00996780395508,0.34632307291030884,1.03595209390509,-0.3355908696984016,2005.8248346493772,6000,,1.0176660774578041,0.75990625
1920,1.9199999999998993,0.001,0.10908223688602448,4558.74755859375,1920,1.7777727842330933,0.00240058708190918,1.7801733713150025,48.011741638183594,0.34634342789649963,1.0358062009571283,-0.33564776171804317,2006.2252624658772,6000,,1.0174995966301326,0.759791259765625
1921,1.9209999999998992,0.001,0.10918641835451126,4558.05810546875,1921,1.7774267196655273,0.0024006763458251953,1.7798273960113526,48.013526916503906,0.3463653028011322,1.0356603682405647,-0.33570459318034085,2006.6344919013718,6000,,1.017333177163305,0.7596763509114584
1922,1.9219999999998991,0.001,0.10929063707590103,4557.3681640625,1922,1.7770804166793823,0.0024007658004760743,1.7794811824798584,48.015316009521484,0.34639036655426025,1.035514394807878,-0.3357614423566283,2007.062586233929,6000,,1.0171666038375384,0.7595613606770834
1923,1.922999999999899,0.001,0.109394870698452,4556.677734375,1923,1.7767339944839478,0.002400854873657227,1.779134849357605,48.01709747314453,0.34642574191093445,1.0353683308389212,-0.335818289608313,2007.5507329661414,6000,,1.0169999316539828,0.7594462890625
1924,1.923999999999899,0.001,0.10949913412332535,4555.98779296875,1924,1.7763876914978027,0.002400943946838379,1.7787886354446412,48.01887893676758,0.34647688269615173,1.0352222768526644,-0.33587509577536223,2008.1303722493014,6000,,1.0168332607721688,0.759331298828125
1925,1.9249999999998988,0.001,0.1096034124493599,4555.296875,1925,1.7760412693023682,0.0024010328292846683,1.7784423021316529,48.02065658569336,0.3465197682380676,1.035076132288771,-0.33593189993098627,2008.6624979276041,6000,,1.0166664909972545,0.7592161458333333
1926,1.9259999999998987,0.001,0.10970772057771683,4554.6064453125,1926,1.7756948471069336,0.002401122283935547,1.7780959693908691,48.02244567871094,0.3465334475040436,1.0349299474102487,-0.33598868248078995,2009.025528952117,6000,,1.0164996711628098,0.75910107421875
1927,1.9269999999998986,0.001,0.10981202125549316,4553.9150390625,1927,1.7753486633300781,0.0024012121200561523,1.7777498754501342,48.02424240112305,0.3465687930583954,1.0347838228609025,-0.3360454043314918,2009.5141733095015,6000,,1.0163329103192722,0.75898583984375
1928,1.9279999999998985,0.001,0.10991636663675308,4553.224609375,1928,1.775001883506775,0.002401301193237305,1.7774031847000122,48.026023864746094,0.34658291935920715,1.0346374063428685,-0.33610220213961733,2009.8804696281377,6000,,1.0161658399039692,0.7588707682291667
1929,1.9289999999998984,0.001,0.11002075672149658,4552.533203125,1929,1.7746555805206299,0.002401390647888184,1.777056971168518,48.02781295776367,0.34666088223457336,1.03449115081878,-0.33615890013410044,2010.6168059158238,6000,,1.0159989225330701,0.7587555338541667
1930,1.9299999999998982,0.001,0.11012513190507889,4551.84130859375,1930,1.7743089199066162,0.0024014804840087893,1.776710400390625,48.02960968017578,0.34670183062553406,1.0343447038797013,-0.3362156349115812,2011.1390099940431,6000,,1.0158318083081075,0.7586402180989583
1931,1.9309999999998981,0.001,0.11022959649562836,4551.14892578125,1931,1.7739622592926025,0.002401569938659668,1.7763638292312622,48.03139877319336,0.346748024225235,1.0341982165363859,-0.33627234787238564,2011.6918711377537,6000,,1.0156646339270805,0.7585248209635417
1932,1.931999999999898,0.001,0.11033406108617783,4550.45703125,1932,1.7736155986785889,0.0024016592025756837,1.7760172578811646,48.03318405151367,0.34680184721946716,1.0340516887820184,-0.3363290389801751,2012.289236496228,6000,,1.0154974144160713,0.7584095052083333
1933,1.932999999999898,0.001,0.11043856292963028,4549.7646484375,1933,1.7732688188552856,0.002401748847961426,1.7756705677032472,48.034976959228516,0.34683072566986084,1.0339050702011234,-0.33638572768216063,2012.7421888107729,6000,,1.0153300920234956,0.7582941080729166
1934,1.9339999999998978,0.001,0.11054307222366333,4549.07177734375,1934,1.772922158241272,0.0024018386840820314,1.775323996925354,48.036773681640625,0.34686821699142456,1.0337584615903135,-0.33644237496722784,2013.2452398472815,6000,,1.0151627747127618,0.7581786295572917
1935,1.9349999999998977,0.001,0.11064758896827698,4548.37890625,1935,1.7725753784179688,0.002401928520202637,1.7749773069381714,48.038570404052734,0.3469317555427551,1.0336117621115444,-0.3364990197585312,2013.8998118636846,6000,,1.0149953594983094,0.7580631510416667
1936,1.9359999999998976,0.001,0.1107521504163742,4547.685546875,1936,1.772228479385376,0.0024020185470581055,1.774630497932434,48.04037094116211,0.34697720408439636,1.0334649717162756,-0.3365556619968805,2014.4497215508206,6000,,1.014827840065795,0.7579475911458333
1937,1.9369999999998975,0.001,0.11085671931505203,4546.9921875,1937,1.7718814611434937,0.002402108383178711,1.7742835695266723,48.04216766357422,0.34705033898353577,1.0333180903559416,-0.33661230162296946,2015.1607267263996,6000,,1.014660222636436,0.75783203125
1938,1.9379999999998974,0.001,0.11096130311489105,4546.29833984375,1938,1.7715344429016113,0.0024021982192993165,1.7739366411209105,48.04396438598633,0.34710633754730225,1.0331711684601952,-0.33666891913167535,2015.7724962338134,6000,,1.014492557467629,0.7577163899739583
1939,1.9389999999998973,0.001,0.11106592416763306,4545.6044921875,1939,1.771187424659729,0.002402288246154785,1.7735897129058837,48.0457649230957,0.34714028239250183,1.033024206022219,-0.33672551448631777,2016.2564267252144,6000,,1.0143248407935967,0.7576007486979167
1940,1.9399999999998971,0.001,0.11117058992385864,4544.91015625,1940,1.7708405256271362,0.002402378273010254,1.7732429039001465,48.04756546020508,0.3471571207046509,1.0328772535412973,-0.3367820682197263,2016.6411033705888,6000,,1.0141571229414152,0.7574850260416667
1941,1.940999999999897,0.001,0.11127521842718124,4544.2158203125,1941,1.770493507385254,0.002402467918395996,1.77289597530365,48.04935836791992,0.3471520245075226,1.0327302100123512,-0.3368386191637108,2016.8986312700433,6000,,1.0139893145512753,0.7573693033854166
1942,1.941999999999897,0.001,0.1113799661397934,4543.521484375,1942,1.7701464891433716,0.0024025583267211917,1.7725490474700927,48.05116653442383,0.34718576073646545,1.0325831259207396,-0.33689514784340574,2017.3819541756593,6000,,1.01382144084101,0.7572535807291667
1943,1.9429999999998968,0.001,0.11148471385240555,4542.826171875,1943,1.7697993516921997,0.002402648162841797,1.7722019998550416,48.05296325683594,0.3471865952014923,1.0324359507117489,-0.336951673629492,2017.6743843265788,6000,,1.0136534702534123,0.7571376953125
1944,1.9439999999998967,0.001,0.11158954352140427,4542.130859375,1944,1.7694520950317383,0.0024027385711669924,1.7718548336029052,48.054771423339844,0.3472347557544708,1.0322886843367396,-0.3370081964620768,2018.2421508043992,6000,,1.0134853889336521,0.7570218098958333
1945,1.9449999999998966,0.001,0.11169437319040298,4541.43603515625,1945,1.769105076789856,0.002402828598022461,1.7715079053878784,48.05657196044922,0.3472697138786316,1.032141478474471,-0.3370646581048209,2018.733213155454,6000,,1.0133173656186432,0.756906005859375
1946,1.9459999999998965,0.001,0.11179923266172409,4540.740234375,1946,1.7687578201293945,0.002402918815612793,1.7711607389450073,48.05837631225586,0.34734097123146057,1.031994130842816,-0.33712113610460265,2019.4357362156225,6000,,1.0131491886775443,0.7567900390625
1947,1.9469999999998964,0.001,0.11190412193536758,4540.044921875,1947,1.7684104442596436,0.002403009033203125,1.7708134532928468,48.0601806640625,0.34737861156463623,1.0318466919549574,-0.33717761100146226,2019.943161749072,6000,,1.0129809097072655,0.7566741536458333
1948,1.9479999999998963,0.001,0.11200902611017227,4539.3486328125,1948,1.7680633068084717,0.0024030996322631838,1.770466406440735,48.06199264526367,0.347395122051239,1.0316993136152297,-0.33723402462831104,2020.3277299889687,6000,,1.0128126862803142,0.75655810546875
1949,1.9489999999998961,0.001,0.11211395263671875,4538.65234375,1949,1.7677158117294312,0.0024031904220581054,1.7701190021514892,48.06380844116211,0.3474305272102356,1.0315517427424108,-0.3372904738004816,2020.8226857525224,6000,,1.012644258640169,0.7564420572916667
1950,1.949999999999896,0.001,0.11221891641616821,4537.9560546875,1950,1.7673686742782593,0.002403280258178711,1.769771954536438,48.06560516357422,0.3474311828613281,1.031404283077637,-0.3373468422904548,2021.1154164957595,6000,,1.0124759345285117,0.7563260091145834
1951,1.950999999999896,0.001,0.11232392489910126,4537.25927734375,1951,1.7670212984085083,0.002403371047973633,1.769424669456482,48.067420959472656,0.34743672609329224,1.031256681441948,-0.3374032268592472,2021.4369458871738,6000,,1.0123074540847217,0.7562098795572917
1952,1.9519999999998958,0.001,0.11242895573377609,4536.5625,1952,1.7666738033294678,0.002403461265563965,1.7690772645950317,48.0692253112793,0.34747642278671265,1.0311089884182656,-0.337459608085112,2021.9574847451147,6000,,1.0121388727485963,0.75609375
1953,1.9529999999998957,0.001,0.11253402382135391,4535.865234375,1953,1.7663264274597168,0.0024035518646240237,1.7687299793243407,48.07103729248047,0.347518652677536,1.0309613053329088,-0.33751594724726397,2022.4928959791662,6000,,1.0119702915091036,0.7559775390625
1954,1.9539999999998956,0.001,0.11263911426067352,4535.16796875,1954,1.7659791707992554,0.0024036426544189454,1.7683828134536743,48.072853088378906,0.3475496172904968,1.0308136322210049,-0.33757224433181915,2022.962869873937,6000,,1.011801712920743,0.755861328125
1955,1.9549999999998955,0.001,0.11274422705173492,4534.470703125,1955,1.7656314373016357,0.0024037334442138674,1.7680351707458497,48.074668884277344,0.3475901186466217,1.030665715540281,-0.33762859589701105,2023.4889745861758,6000,,1.0116328780027954,0.7557451171875
1956,1.9559999999998954,0.001,0.11284935474395752,4533.7724609375,1956,1.7652839422225952,0.002403824234008789,1.767687766456604,48.07648468017578,0.3476407825946808,1.0305178594929547,-0.3376848859719837,2024.0742810555287,6000,,1.011464098748592,0.7556287434895833
1957,1.9569999999998953,0.001,0.11295447498559952,4533.07470703125,1957,1.7649364471435547,0.0024039152145385744,1.7673403623580932,48.078304290771484,0.34765395522117615,1.030369962669223,-0.3377411531637934,2024.44151799939,6000,,1.0112952753508995,0.755512451171875
1958,1.9579999999998952,0.001,0.11305966228246689,4532.37646484375,1958,1.7645889520645142,0.0024040058135986328,1.7669929578781127,48.080116271972656,0.3476851284503937,1.0302220250622915,-0.33779739743497617,2024.9137758205345,6000,,1.0111263952253442,0.7553960774739583
1959,1.958999999999895,0.001,0.11316486448049545,4531.677734375,1959,1.764241337776184,0.0024040969848632813,1.7666454347610474,48.081939697265625,0.34771281480789185,1.0300739958939102,-0.3378536380309913,2025.366038909521,6000,,1.0109574153129004,0.7552796223958333
1960,1.959999999999895,0.001,0.1132700964808464,4530.97900390625,1960,1.763893723487854,0.00240418758392334,1.7662979110717774,48.0837516784668,0.34774354100227356,1.0299259259007507,-0.3379098556155585,2025.8362213659861,6000,,1.0107883849270491,0.7551631673177084
1961,1.9609999999998948,0.001,0.11337534338235855,4530.2802734375,1961,1.7635462284088135,0.0024042783737182618,1.7659505067825318,48.085567474365234,0.3477901816368103,1.0297778658754833,-0.33796603088392707,2026.3992448961633,6000,,1.0106193584739642,0.7550467122395833
1962,1.9619999999998947,0.001,0.1134805828332901,4529.5810546875,1962,1.7631983757019043,0.0024043695449829103,1.7656027452468872,48.0873908996582,0.3478536903858185,1.029629612599452,-0.3380222408591241,2027.061106999111,6000,,1.0104501321477979,0.75493017578125
1963,1.9629999999998946,0.001,0.11358586698770523,4528.88134765625,1963,1.7628505229949951,0.002404460716247559,1.7652549837112428,48.08921432495117,0.3479011058807373,1.0294813184222213,-0.33807842767821855,2027.6294459462113,6000,,1.010280852763386,0.7548135579427083
1964,1.9639999999998945,0.001,0.11369116604328156,4528.181640625,1964,1.7625027894973755,0.002404551887512207,1.7649073413848877,48.09103775024414,0.3479452431201935,1.0293330341785045,-0.33813457206010417,2028.1788200718736,6000,,1.010111577289975,0.7546969401041667
1965,1.9649999999998944,0.001,0.11379650235176086,4527.4814453125,1965,1.7621549367904663,0.0024046428680419923,1.7645595796585083,48.092857360839844,0.34794706106185913,1.0291846581925033,-0.3381907124615817,2028.4818178669987,6000,,1.0099421980895142,0.7545802408854166
1966,1.9659999999998943,0.001,0.11390184611082077,4526.78173828125,1966,1.7618070840835571,0.0024047344207763673,1.7642118185043334,48.094688415527344,0.3479630947113037,1.029036241284917,-0.3382468295935225,2028.8678712237534,6000,,1.0097727721189997,0.754463623046875
1967,1.9669999999998942,0.001,0.11400723457336426,4526.0810546875,1967,1.7614591121673584,0.002404825592041016,1.7638639377593994,48.09651184082031,0.3480024039745331,1.0288877325653676,-0.33830294263742433,2029.3899497091556,6000,,1.0096032410963054,0.7543468424479167
1968,1.967999999999894,0.001,0.11411264538764954,4525.380859375,1968,1.7611112594604492,0.0024049163818359374,1.7635161758422853,48.09832763671875,0.34801796078681946,1.0287392337802128,-0.3383590131086004,2029.773625963443,6000,,1.0094337127419244,0.7542301432291667
1969,1.968999999999894,0.001,0.11421811580657959,4524.68017578125,1969,1.7607632875442505,0.002405008125305176,1.7631682956695556,48.100162506103516,0.34805023670196533,1.0285906431414547,-0.3384150793998264,2030.2551205733678,6000,,1.0092640767766636,0.7541133626302083
1970,1.9699999999998938,0.001,0.11432357132434845,4523.97900390625,1970,1.7604153156280518,0.002405099296569824,1.7628204149246216,48.101985931396484,0.3480687439441681,1.028442011525891,-0.3384711222536966,2030.6565078632368,6000,,1.0090943977827895,0.7539965006510416
1971,1.9709999999998937,0.001,0.11442908644676208,4523.27734375,1971,1.760067343711853,0.002405190658569336,1.7624725343704224,48.10381317138672,0.34810060262680054,1.0282933389267366,-0.3385271416321527,2031.13599660263,6000,,1.008924663149536,0.7538795572916667
